text,annotation,created_at,user_id,status_id,reply_to_status_id,reply_to_user_id,country,country_code,location,lang,retweet_count,is_retweet,retweet_location,retweet_status_id,reply_count,favorite_count,retweet_favorite_count,inter_rater
@HeartMachineZ @polygrover @radiostaticdevs @xewlupus @Jack_Covell @afraux @Saveremreve @UnburntWitch @Disasterpeace @troupegammage @csmgllz Still getting chills everytime I watch the trailer.,not_misogynistic,2019-07-03 15:58:46,1002064103978958800,1146448203245588500,1105955662226317300,1858467265,NA,NA,7th dimension,en,0,0,NA,NA,NA,0,NA,FALSE
@DannyRi19274226 @KatHeartz @i_p_a_1 @AOC At least the other troll who took ten days to rely put an actual sentence together. https://t.co/vyWDSNkOwq,not_misogynistic,2019-07-06 13:34:24,30087757,1147499037932904400,1147480582596808700,1146746627513888800,United States,US,South North Liberty,en,0,0,NA,NA,NA,0,NA,FALSE
"@JessicaValenti The first time I saw a black bear upstate, the old lady next door came out and YODELED AT IT until it ambled off into the woods!",not_misogynistic,2019-07-02 23:45:22,1069582194,1146203239148380200,1145733650673258500,4099171,NA,NA,New York State,en,0,0,NA,NA,NA,0,NA,FALSE
"Will @NicolaSturgeon condemn these posters from the protests last night?

Or is a blatant xenophobic poster beside an official SNP poster, and two signs calling 757,949 Scots ‘scum’ part of her friendly and welcoming nationalism? https://t.co/1FZEJ1llFt",not_misogynistic,2019-07-06 11:45:09,1408615231,1147471543770984400,NA,NA,NA,NA,"Scotland, United Kingdom",en,1,0,NA,NA,NA,2,NA,FALSE
"@JessicaValenti I am disgusted w/ what happened to her, but she had no regard for her own safety or body by getting blind-passed out drunk. If women want 2 be safe as possible, they have to set them selves up for it. She unfortunately made herself a target for that sick bastard to violate her.",misogynistic,2019-07-04 01:34:00,2949788988,1146592966317957100,1146251047851253800,4099171,NA,NA,"Austin, TX",en,0,0,NA,NA,NA,0,NA,FALSE
@JPooleSmith @NicolaSturgeon Yass x,not_misogynistic,2019-07-04 20:12:24,60141046,1146874420528668700,1146873287953330200,608167944,NA,NA,NA,en,0,0,NA,NA,NA,3,NA,FALSE
@alistair1403 @GlennBBC @theSNP @NicolaSturgeon @theresa_may Fantastic point but erm looks look at facts...So post 2014....you mean the general election in 2017 where the snp lost 13.1% of their vote from the previous election and the scottish conservatives gained 13.7% in the same election...,not_misogynistic,2019-07-04 17:42:49,715451001604538400,1146836775597482e3,1146827908775862300,3364707899,NA,NA,NA,en,0,0,NA,NA,NA,0,NA,FALSE
"@KMarxette @NicolaSturgeon I'm sure that's incredible consolation to the poor trans girl who was raped.

Seriously, are you people incapable of reading the room?",not_misogynistic,2019-07-05 05:14:05,47851397,1147010738449338400,1146830533017706500,759098773540864e3,NA,NA,"Tempe, AZ",en,0,0,NA,NA,NA,0,NA,FALSE
"@NicolaSturgeon @JeaneF1MSP Ffs.  It's one disaster after another with your inept Government.

Scotland deserves better than the Calamitous SNP.",not_misogynistic,2019-07-04 21:23:50,2365875094,1146892397265281e3,1146808302476640300,160952087,United Kingdom,GB,United Kingdom 🇬🇧,en,4,0,NA,NA,NA,12,NA,FALSE
@Jeaux90 @wittertalk @NicolaSturgeon No I’m pointing out that your comment was flawed,not_misogynistic,2019-07-05 07:16:40,18305161,1147041588922802200,1147035721733148700,251979004,United Kingdom,GB,"City of London, London",en,0,0,NA,NA,NA,0,NA,FALSE
@IsaNamee @carmic3 @The_Flufter @dj_forrester @Bibbeth6 @NicolaSturgeon You sent that gif before Janey. Is that all you have?,not_misogynistic,2019-07-03 22:19:39,857193486,1146544057897889800,1146543174925652e3,1142395967024574500,NA,NA,NA,en,0,0,NA,NA,NA,0,NA,FALSE
@AllisonMorris1 Blocked and reported for hate crimes,not_misogynistic,2019-07-01 16:36:08,2930769557,1145732833392156700,1145732760541290500,220819048,NA,NA,London via Armagh,en,0,0,NA,NA,NA,4,NA,FALSE
@Alison_McGovern @WirralCouncil @ThisGirlCanUK @EverydaySexism On the ball there meanwhile leisure services including parks and gardens are being lined up to be outsourced at a cost to people's jobs but before that make sure all these signs are burnt along with everyone with a fella with a six pack,not_misogynistic,2019-07-06 15:29:37,3073344292,1147528033160634400,1147520831628697600,21713090,NA,NA,Saughall Massie,en,0,0,NA,NA,NA,3,NA,FALSE
@JessicaValenti Beyond bullshit.,not_misogynistic,2019-07-03 03:22:33,10270522,1.1462578977829519e+18,1146251047851253800,4099171,NA,NA,New York,en,0,0,NA,NA,NA,0,NA,FALSE
"""Men doing more, however, is not the same thing as men doing enough. ""
Kids Don’t Damage Women’s Careers — Men Do by @JessicaValenti https://t.co/io5LPwA7kT",not_misogynistic,2019-07-03 16:37:41,64186865,1146457997566238700,NA,NA,NA,NA,"Brooklyn (Kings County), NY",en,0,0,NA,NA,NA,0,NA,FALSE
@TheHughMcMillan @NicolaSturgeon Good grief.  How blinkered.,not_misogynistic,2019-07-03 09:11:01,21441569,1146345589376004100,1146137505189814300,722580553,NA,NA,Scotland,en,0,0,NA,NA,NA,0,NA,FALSE
@LGBTIScotland @kezdugdale Well thats the 1st time I've ever agreed with @kezdugdale,not_misogynistic,2019-06-25 18:21:20,858533969012379600,1143584981274570800,1143584464297222100,56973036,NA,NA,"Dunfermline, Scotland",en,0,0,NA,NA,NA,0,NA,FALSE
@JackBlair64 @JessicaValenti Yummy! 😋,not_misogynistic,2019-07-02 19:42:06,985895327403266e3,1146142020865527800,1146104449699635200,1042789506464841700,NA,NA,NA,en,0,0,NA,NA,NA,0,NA,FALSE
@IsaNamee @The_Flufter @dj_forrester @Bibbeth6 @NicolaSturgeon Once in a generation!  Once in a lifetime!  Spoken numerous times by Salmond and Sturgeon. Loads of videos available and written THREE TIMES in the Shite paper https://t.co/jGscU2cNFF,not_misogynistic,2019-07-03 15:49:39,922894164,1146445909426876400,1146354297220804600,1142395967024574500,NA,NA,NA,en,1,0,NA,NA,NA,1,NA,FALSE
"@GrahamAllen_1 @AOC AOC, hypocrit from hell. Cries about conditions at border, while her cronies attack a child. God you're one sick individual. Can't tell the truth for all the lies she spews. And people elected this idiot, amazing.",not_misogynistic,2019-07-06 21:34:30,1137115373508149200,1147619858961621e3,1147495044083068900,832978972602429400,NA,NA,"Asheville, NC",en,0,0,NA,NA,NA,0,NA,FALSE
@littelray2 @taylormcgregor6 @NicolaSturgeon Another transphobe attacking our First Minister. I stand with Nicola. If you don’t then please leave the party.,not_misogynistic,2019-07-04 13:59:56,570228922,1146780684725497900,1146772745784561700,2719698300,NA,NA,"Aberdeen, Scotland.",en,0,0,NA,NA,NA,3,NA,FALSE
"@Cruella1 @DanPam14 Ok when I had said that to my husband, I was genuinely upset over receiving some bad news about my cancer and was for some daft reason taking it out on him. If Carrie had received the news about Worboy that night, it must have been very upsetting.",not_misogynistic,2019-06-27 12:58:09,2797648033,1144228421641355300,1144227851203469300,2797648033,NA,NA,"Sittingbourne, Kent",en,0,0,NA,NA,NA,1,NA,FALSE
"@jangoodell @JessicaValenti I'm so sorry for the violence committed on her,
for the pain forced into her life,
for the emotional energy she spent living with it.
I'm sorry for all of it.
Strength, support and love to you and all who know her.
May her memory be for a blessing.",not_misogynistic,2019-07-03 06:52:18,1483494488,1146310682553520100,1146250829063569400,27988842,NA,NA,milugarfelizconmisaucymanc,en,0,0,NA,NA,NA,1,NA,FALSE
@ReneLun62510456 @jaydubs83 @LikeRepublican @charliekirk11 @AOC What does that have to do with ICE??? It’s sick to use those kids for propaganda unrelated to their deaths,not_misogynistic,2019-07-06 16:09:23,1130929021980516400,1147538040312586200,1147536745296101400,1144042364928815100,NA,NA,trapped in CA,en,0,0,NA,NA,NA,0,NA,FALSE
@venus_strikes @JessicaValenti As it should be.,not_misogynistic,2019-07-03 14:14:38,40054285,1146421996659597300,1146258793795391500,1144073563378540500,NA,NA,Around the Way,en,0,0,NA,NA,NA,1,NA,FALSE
"@JustaDiscussion @peterdaou @AOC @IlhanMN @AyannaPressley The Tea Party approach worked great. Who is President? Case closed. Americans do not think the Democrats are weak because they are too far left, they think they are weak because they will not take their own side in a fight",not_misogynistic,2019-07-07 16:25:46,2214715362,1147904551950966800,1147793354148778e3,991826155673186300,NA,NA,NA,en,0,0,NA,NA,NA,0,NA,FALSE
".@KezDugdale: Jeremy Corbyn could allow #indyref2
https://t.co/Q73VXeNPNa",not_misogynistic,2019-06-28 10:59:02,17680050,1144560835399966700,NA,NA,NA,NA,Scotland,en,0,0,NA,NA,NA,0,NA,FALSE
@BakalarBernie @JasonAClaes @AOC Read some history. Do you know how many evaded the draft during Nam? Stupid to continue that attack. Change the channel. Don't believe all the lies on the internet. My values are just fine.,not_misogynistic,2019-07-07 15:52:36,106060196405103e4,1147896205592137700,1147894780191563800,1099790201990324200,NA,NA,"Texas, USA",en,0,0,NA,NA,NA,0,NA,FALSE
"@icefire99 @Char22U @JessicaValenti Joseph Meili admittedly raped an 11 yr old and gave her an STD. His sentence: PROBATION. Another slap on the wrist for White rapists.
https://t.co/Egl7BT0g7H",not_misogynistic,2019-07-03 16:49:00,1011883467108384800,1146460846924673e3,1146294077736005600,4352470153,NA,NA,"New York, USA",en,0,0,NA,NA,NA,0,NA,FALSE
@robmcd85 @NicolaSturgeon WE MOST CERTAINLY DO. 🤣Thank you for checking!,not_misogynistic,2019-07-05 17:02:58,1023296730547269600,1147189138275348500,1147187960841932800,20341657,NA,NA,"London, England",en,0,0,NA,NA,NA,1,NA,FALSE
@LindaBr39185938 @ScotNational @NicolaSturgeon Let's hope we'll see the day soon!,not_misogynistic,2019-07-06 20:20:55,1120792513214844900,1147601339553329200,1147599711802671100,1059363683346890800,NA,NA,NA,en,0,0,NA,NA,NA,1,NA,FALSE
@travisalabanza Best driving soundtrack music! Never fails to make it a good journey! ❤️,not_misogynistic,2019-06-24 09:23:21,97725665,1143087204606124e3,1143065418518671400,60699857,NA,NA,London,en,0,0,NA,NA,NA,1,NA,FALSE
"@UnburntWitch I was on my way downstairs to get my delivered food and I was like huh, okay, and just carried on outside to get my food",not_misogynistic,2019-07-06 03:53:43,178275321,1147352901779505200,1147345386131951600,226346115,NA,NA,"Los Angeles, CA",en,0,0,NA,NA,NA,0,NA,FALSE
@johnwalker_1986 @deejaypb @AnasSarwar @NicolaSturgeon @Call_It_Out_ That’s one March in Glasgow. There was 259 last yr. when was the last time u seen 259 anti-anything marches in that time. They account for the majority of processions in this city. Not really a laughing matter in my mind,not_misogynistic,2019-07-05 16:54:33,3421745507,1147187016767090700,1147065326875619300,2969599785,NA,NA,"Scotland, United Kingdom",en,0,0,NA,NA,NA,0,NA,FALSE
"@tracy__e @kai_enby @NicolaSturgeon Let me ask you a very simple, very straight question:

If this girl wasn't trans, would you still be questioning all these aspects of the assault, or would you take the word of the raped girl?",not_misogynistic,2019-07-04 14:23:02,826396858062950400,1.1467864991003279e+18,1146786130391646200,82657215,NA,NA,"Glasgow, Scotland",en,0,0,NA,NA,NA,6,NA,FALSE
@AllisonMorris1 @emoower At’s just cruel,not_misogynistic,2019-07-03 13:13:27,24173578,1146406602842529800,1146405794759491600,220819048,NA,NA,Belfast,en,0,0,NA,NA,NA,1,NA,FALSE
@AOC I agree.,not_misogynistic,2019-07-06 13:44:28,2600598397,1147501571770654700,1147128988588023800,138203134,NA,NA,"Houston, TX",en,0,0,NA,NA,NA,0,NA,FALSE
@JessicaValenti Looks like “white boys.”  Not all boys (see what happened to the Exonerated Five),not_misogynistic,2019-07-04 04:23:55,105623545,1146635725577678800,1146249118223884300,4099171,NA,NA,California,en,0,0,NA,NA,NA,0,NA,FALSE
"@JessicaValenti Republican #PartyOfRape
#TheyLetYouDoItInAPatriarchy
https://t.co/r2Xyy64Mg4",not_misogynistic,2019-07-03 08:11:47,14167388,1146330685176574e3,1146249118223884300,4099171,NA,NA,NA,fr,1,0,NA,NA,NA,4,NA,FALSE
@resumisu @agentcurieuse @JoeNBC @AOC @newtgingrich The Democrats w/their actions have offered themselves up to the role &amp; they are filling it easily.  If only they spent the enormous amount of time &amp; energy doing the people’s business instead of partisan politics &amp; advocating 4 illegal immigrants. Oh the possibilities!,not_misogynistic,2019-07-06 22:14:48,520945983,1147630000927072300,1147152430217302e3,17166427,NA,NA,NA,en,0,0,NA,NA,NA,0,NA,FALSE
@AOC Somebody had to be trusted and it sure as fuck wasn’t you. You’re party has done nothing but block attempts to make progress on the immigration problem and then cry about the problem out the other side of your neck.,not_misogynistic,2019-07-07 05:55:42,3031789106,1147745989052125200,1147675528989696e3,138203134,NA,NA,NA,en,0,0,NA,NA,NA,0,NA,FALSE
@dagwells @NicolaSturgeon https://t.co/Fay7q7Izww,not_misogynistic,2019-07-03 09:09:07,809416132490891300,1146345112093544400,1146139312582549500,304975048,NA,NA,"Scotland, United Kingdom",und,0,0,NA,NA,NA,0,NA,FALSE
@LFiellin @gebhard_roberta @TIMESUPHC @drjessigold @choo_ek @darakass @DrJRMarcelin @SharonneHayes @DrQuinnCapers4 @ETSshow @GallodeMoraesMD @DCharabaty @katie_sharkey @schemaly @rtraister @JessicaValenti @JAMANetworkOpen @JulieSilverMD @DrLindaMD @DrHowardLiu @TomVargheseJr 🙏,not_misogynistic,2019-07-05 22:46:34,769276958542737400,1147275607534780400,1147264414237777900,424340141,NA,NA,"St Louis, MO",und,0,0,NA,NA,NA,3,NA,FALSE
@witchymacwoman @Miss_Leeze @NicolaSturgeon @MhairiBlack ❤️,not_misogynistic,2019-07-04 20:11:30,874612405048836100,1146874193616756700,1146868854808862700,47139023,NA,NA,Scotland,und,0,0,NA,NA,NA,0,NA,FALSE
@UnburntWitch Im surprised people still defend this cunt and no one talks about how she didnt deliver on her game via kickstarter.,misogynistic,2019-07-01 12:05:10,1043482579481968600,1145664642582110200,1145441525662306300,226346115,NA,NA,From the 9 realms,en,0,0,NA,NA,NA,0,NA,FALSE
"@JessicaValenti Disgraceful. 

1. change the laws/law enforcers, 
2. change the law makers,  
3. change the law breakers. 

More judges, (young, diverse backgrounds) are needed ASAP, so they don’t keep recalling narrow minded retirees.",not_misogynistic,2019-07-03 16:01:14,590460496,1146448825243975700,1146249118223884300,4099171,NA,NA,"Los Angeles, CA",en,0,0,NA,NA,NA,1,NA,FALSE
@love_hp_ @thewisecampaign @INWED1919 @WES1919 @IETWomenNetwork @EngWomen @Stemettes @EverydaySexism,not_misogynistic,2019-07-03 15:23:16,14070124,1146439268560252900,1146095722783289300,383690795,NA,NA,LDN,und,0,0,NA,NA,NA,0,NA,FALSE
@SharkFu 🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️,not_misogynistic,2019-06-30 21:25:26,29294362,1145443247357136900,1145140242351120400,18489148,NA,NA,"St. Louis, MO",und,0,0,NA,NA,NA,0,NA,FALSE
@theSNPMedia @theSNP @ScotGovFM @NicolaSturgeon These are just 3 women who would be MORE then able to take on and fight the establishment and their Media team.,not_misogynistic,2019-07-06 22:06:50,1001903085420208100,1147627995353497600,1147623462355263500,1001903085420208100,NA,NA,"I block bots, Tories & idiots",en,0,0,NA,NA,NA,0,NA,FALSE
"@NicolaSturgeon 48% of transwomen serving 6mth+ sentences in UK prisons are sex offenders.

Transwomen are usually unmedicated heterosexual men &amp; have the offending profile (unsurprisingly) of unmedicated heterosexual men.",misogynistic,2019-07-05 12:38:53,204040422,1147122678500941800,1146759202645454800,160952087,NA,NA,NA,en,1,0,NA,NA,NA,1,NA,FALSE
"@Con_Shaunnery @theSNP @NicolaSturgeon @Call_It_Out_ Amazing the resources they've got to let an anti catholic march walk through our city yet they couldnt organise police and barriers to clear the road to let our treble treble champs through to celebrate with their 60 odd thousand singing, dancing happy fans 💚🏆🥂",not_misogynistic,2019-07-06 16:00:01,76159216,1147535683554295800,1147118588018511900,3076051697,NA,NA,NA,en,0,0,NA,NA,NA,0,NA,FALSE
@AOC https://t.co/EeTzzfwD7k,not_misogynistic,2019-07-07 12:21:42,943213889151529e3,1147843129959157800,1147668951834476500,138203134,NA,NA,"Clarendon Hills, IL",und,0,0,NA,NA,NA,0,NA,FALSE
Of course women have nothing to be concerned or worried about. We must tell our daughters they should be ok with this or they are Terfs and transphobes. This is now mainstream.  #scotgov @nicolasturgeon @scottishlabour @RuthDavidsonMSP @patrickharvie @scotlibdems https://t.co/PH8wPeRkbR,misogynistic,2019-07-03 16:00:22,1120612249683550200,1146448608335736800,NA,NA,NA,NA,"Dundee, Scotland",en,0,0,NA,NA,NA,0,NA,FALSE
"Wondering how gender, race, violence, and allyship can all manifest in a Burger? Check out @travisalabanza 's show - highly recommended! Great seeing you again in Berlin, Travis! @HAU123",not_misogynistic,2019-06-30 19:23:02,886618836069490700,1145412446695428100,NA,NA,NA,NA,Berlin // the world,en,1,0,NA,NA,NA,14,NA,FALSE
"Wonder if @NicolaSturgeon will tweet about this today, she normally likes to boast about her special meetings 

Feel for her majesty having to sit  with her today https://t.co/OAnOMEIoqJ",misogynistic,2019-07-03 16:53:50,2169903280,1146462061960077300,NA,NA,NA,NA,NA,en,0,0,NA,NA,NA,1,NA,FALSE
"@KiwiScot1962 @Mairi73236511 @NicolaSturgeon So whilst I will try to focus not on my but younger generations interests, I can’t help being influenced by own interests. As I said it’s not easy for me",not_misogynistic,2019-07-04 21:55:01,1141803703382478800,1146900243172220900,1146894332730806300,121331824,NA,NA,"Stewarton, Scotland",en,0,0,NA,NA,NA,0,NA,FALSE
@CanningJames @AllisonMorris1 @dmcbfs Because I’m talking about building consensus for Irish unity.,not_misogynistic,2019-06-29 11:42:27,28464419,1144934148890484700,1144932110576312300,467772726,NA,NA,Japan,en,0,0,NA,NA,NA,0,NA,FALSE
@AOC Good job. Keep on conflating the Twitter woke biosphere with the wider public.,not_misogynistic,2019-07-07 16:24:41,902068651,1147904277756764200,1147668951834476500,138203134,NA,NA,NA,en,0,0,NA,NA,NA,0,NA,FALSE
